DateTime,Predicted_consumption_Kwh
2014-01-08 23:30:00,0.1303530640246379
2014-01-09 00:00:00,0.1210312417658378
2014-01-09 00:30:00,0.1120661840176313
2014-01-09 01:00:00,0.1025621866297913
2014-01-09 01:30:00,0.0925009516572652
2014-01-09 02:00:00,0.0828913744270703
2014-01-09 02:30:00,0.075570703794121
2014-01-09 03:00:00,0.0727024633880659
2014-01-09 03:30:00,0.0761069932449098
2014-01-09 04:00:00,0.0866144942261692
2014-01-09 04:30:00,0.1036323422119407
2014-01-09 05:00:00,0.1250666320406561
2014-01-09 05:30:00,0.147645562266448
2014-01-09 06:00:00,0.1675838129724784
2014-01-09 06:30:00,0.181431711067093
2014-01-09 07:00:00,0.186896859409
2014-01-09 07:30:00,0.1834250019016054
2014-01-09 08:00:00,0.1723825993891616
2014-01-09 08:30:00,0.1567821709895687
2014-01-09 09:00:00,0.1406075677926957
2014-01-09 09:30:00,0.1278996711520419
2014-01-09 10:00:00,0.1218262678144343
2014-01-09 10:30:00,0.1239660720415866
2014-01-09 11:00:00,0.1339839294844668
2014-01-09 11:30:00,0.1497755474167998
2014-01-09 12:00:00,0.168041095973996
2014-01-09 12:30:00,0.1851385454399953
2014-01-09 13:00:00,0.1979977621921379
2014-01-09 13:30:00,0.2048631926853317
2014-01-09 14:00:00,0.2056796032558829
2014-01-09 14:30:00,0.2020293599088277
2014-01-09 15:00:00,0.1966463557895146
2014-01-09 15:30:00,0.1926403990023018
2014-01-09 16:00:00,0.1926384347246781
2014-01-09 16:30:00,0.1980668820274811
2014-01-09 17:00:00,0.2087586263513347
2014-01-09 17:30:00,0.2229802889956326
2014-01-09 18:00:00,0.2378640542552877
2014-01-09 18:30:00,0.250123223994927
2014-01-09 19:00:00,0.2568594131132977
2014-01-09 19:30:00,0.2562501778880534
2014-01-09 20:00:00,0.2479430500691085
2014-01-09 20:30:00,0.2330645241402761
2014-01-09 21:00:00,0.2138576064939828
2014-01-09 21:30:00,0.1930604474132332
2014-01-09 22:00:00,0.1732047341218477
2014-01-09 22:30:00,0.1560285087147579
2014-01-09 23:00:00,0.1421602910094523
2014-01-09 23:30:00,0.1311509254146728
2014-01-10 00:00:00,0.1218291031569053
2014-01-10 00:30:00,0.1128640454077221
2014-01-10 01:00:00,0.1033600480199256
2014-01-10 01:30:00,0.0932988130477217
2014-01-10 02:00:00,0.083689235817428
2014-01-10 02:30:00,0.0763685651841534
2014-01-10 03:00:00,0.0735003247788802
2014-01-10 03:30:00,0.0769048546350048
2014-01-10 04:00:00,0.0874123556164838
2014-01-10 04:30:00,0.1044302036034124
2014-01-10 05:00:00,0.1258644934315578
2014-01-10 05:30:00,0.1484434236578349
2014-01-10 06:00:00,0.1683816743637753
2014-01-10 06:30:00,0.1822295724578942
2014-01-10 07:00:00,0.1876947207994334
2014-01-10 07:30:00,0.1842228632927033
2014-01-10 08:00:00,0.1731804607790613
2014-01-10 08:30:00,0.1575800323794152
2014-01-10 09:00:00,0.1414054291832582
2014-01-10 09:30:00,0.1286975325422681
2014-01-10 10:00:00,0.1226241292048568
2014-01-10 10:30:00,0.1247639334325337
2014-01-10 11:00:00,0.1347817908748988
2014-01-10 11:30:00,0.1505734088060282
2014-01-10 12:00:00,0.168838957365455
2014-01-10 12:30:00,0.1859364068304585
2014-01-10 13:00:00,0.1987956235825622
2014-01-10 13:30:00,0.2056610540758818
2014-01-10 14:00:00,0.2064774646463928
2014-01-10 14:30:00,0.202827221299303
2014-01-10 15:00:00,0.1974442171805319
2014-01-10 15:30:00,0.1934382603925855
2014-01-10 16:00:00,0.1934362961140803
2014-01-10 16:30:00,0.1988647434165791
2014-01-10 17:00:00,0.2095564877409373
2014-01-10 17:30:00,0.2237781503850605
2014-01-10 18:00:00,0.2386619156449489
2014-01-10 18:30:00,0.2509210853847607
2014-01-10 19:00:00,0.257657274503653
2014-01-10 19:30:00,0.2570480392800056
2014-01-10 20:00:00,0.2487409114616539
2014-01-10 20:30:00,0.2338623855331229
2014-01-10 21:00:00,0.2146554678861957
2014-01-10 21:30:00,0.1938583088057039
2014-01-10 22:00:00,0.174002595511802
2014-01-10 22:30:00,0.1568263701065843
2014-01-10 23:00:00,0.1429581524002041
2014-01-10 23:30:00,0.1319487868056953
2014-01-11 00:00:00,0.1226269645469689
2014-01-11 00:30:00,0.1136619067990486
2014-01-11 01:00:00,0.1041579094106592
2014-01-11 01:30:00,0.0940966744379388
2014-01-11 02:00:00,0.0844870972087288
2014-01-11 02:30:00,0.0771664265747148
2014-01-11 03:00:00,0.0742981861688737
2014-01-11 03:30:00,0.0777027160260873
2014-01-11 04:00:00,0.0882102170078024
2014-01-11 04:30:00,0.1052280649940164
2014-01-11 05:00:00,0.1266623548230585
2014-01-11 05:30:00,0.1492412850492217
2014-01-11 06:00:00,0.1691795357549156
2014-01-11 06:30:00,0.1830274338492244
2014-01-11 07:00:00,0.1884925821906875
2014-01-11 07:30:00,0.1850207246828137
2014-01-11 08:00:00,0.1739783221699648
2014-01-11 08:30:00,0.1583778937701292
2014-01-11 09:00:00,0.1422032905732217
2014-01-11 09:30:00,0.1294953939327339
2014-01-11 10:00:00,0.123421990595436
2014-01-11 10:30:00,0.1255617948229518
2014-01-11 11:00:00,0.1355796522661515
2014-01-11 11:30:00,0.1513712701974624
2014-01-11 12:00:00,0.1696368187559102
2014-01-11 12:30:00,0.1867342682217892
2014-01-11 13:00:00,0.19959348497305
2014-01-11 13:30:00,0.2064589154666714
2014-01-11 14:00:00,0.2072753260370594
2014-01-11 14:30:00,0.2036250826901425
2014-01-11 15:00:00,0.1982420785707641
2014-01-11 15:30:00,0.1942361217838566
2014-01-11 16:00:00,0.1942341575055268
2014-01-11 16:30:00,0.1996626048081081
2014-01-11 17:00:00,0.210354349131818
2014-01-11 17:30:00,0.2245760117761043
2014-01-11 18:00:00,0.239459777035903
2014-01-11 18:30:00,0.2517189467758265
2014-01-11 19:00:00,0.2584551358945731
2014-01-11 19:30:00,0.2578459006697244
2014-01-11 20:00:00,0.2495387728521225
2014-01-11 20:30:00,0.2346602469225063
2014-01-11 21:00:00,0.2154533292762816
2014-01-11 21:30:00,0.1946561701954527
2014-01-11 22:00:00,0.1748004569038782
2014-01-11 22:30:00,0.1576242314965502
2014-01-11 23:00:00,0.1437560137910242
2014-01-11 23:30:00,0.1327466481960961
2014-01-12 00:00:00,0.123424825938279
2014-01-12 00:30:00,0.1144597681891395
2014-01-12 01:00:00,0.1049557708014428
2014-01-12 01:30:00,0.0948945358293387
2014-01-12 02:00:00,0.0852849585990865
2014-01-12 02:30:00,0.0779642879662806
2014-01-12 03:00:00,0.0750960475603021
2014-01-12 03:30:00,0.0785005774161547
2014-01-12 04:00:00,0.0890080783973164
2014-01-12 04:30:00,0.1060259263839516
2014-01-12 05:00:00,0.1274602162118966
2014-01-12 05:30:00,0.150039146438117
2014-01-12 06:00:00,0.1699773971440062
2014-01-12 06:30:00,0.1838252952385294
2014-01-12 07:00:00,0.1892904435804042
2014-01-12 07:30:00,0.185818586074022
2014-01-12 08:00:00,0.1747761835606621
2014-01-12 08:30:00,0.1591757551599757
2014-01-12 09:00:00,0.1430011519650121
2014-01-12 09:30:00,0.1302932553238724
2014-01-12 10:00:00,0.1242198519858585
2014-01-12 10:30:00,0.1263596562138989
2014-01-12 11:00:00,0.1363775136557134
2014-01-12 11:30:00,0.1521691315879091
2014-01-12 12:00:00,0.1704346801473692
2014-01-12 12:30:00,0.1875321296122524
2014-01-12 13:00:00,0.2003913463641369
2014-01-12 13:30:00,0.2072567768572216
2014-01-12 14:00:00,0.2080731874275692
2014-01-12 14:30:00,0.2044229440804532
2014-01-12 15:00:00,0.1990399399618169
2014-01-12 15:30:00,0.1950339831741404
2014-01-12 16:00:00,0.1950320188959694
2014-01-12 16:30:00,0.2004604661987694
2014-01-12 17:00:00,0.2111522105232978
2014-01-12 17:30:00,0.2253738731673877
2014-01-12 18:00:00,0.2402576384270137
2014-01-12 18:30:00,0.2525168081663634
2014-01-12 19:00:00,0.2592529972846725
2014-01-12 19:30:00,0.2586437620604307
2014-01-12 20:00:00,0.2503366342415872
2014-01-12 20:30:00,0.2354581083127573
2014-01-12 21:00:00,0.2162511906657684
2014-01-12 21:30:00,0.195454031585441
2014-01-12 22:00:00,0.1755983182938325
2014-01-12 22:30:00,0.1584220928870451
2014-01-12 23:00:00,0.1445538751810237
2014-01-12 23:30:00,0.1335445095871185
2014-01-13 00:00:00,0.1242226873283426
2014-01-13 00:30:00,0.1152576295800979
2014-01-13 01:00:00,0.1057536321921762
2014-01-13 01:30:00,0.0956923972195558
2014-01-13 02:00:00,0.0860828199892875
2014-01-13 02:30:00,0.0787621493563131
2014-01-13 03:00:00,0.0758939089511164
2014-01-13 03:30:00,0.0792984388072371
2014-01-13 04:00:00,0.089805939788635
2014-01-13 04:30:00,0.1068237877745556
2014-01-13 05:00:00,0.1282580776033973
2014-01-13 05:30:00,0.1508370078295038
2014-01-13 06:00:00,0.1707752585353031
2014-01-13 06:30:00,0.1846231566293306
2014-01-13 07:00:00,0.1900883049716583
2014-01-13 07:30:00,0.1866164474641324
2014-01-13 08:00:00,0.1755740449515657
2014-01-13 08:30:00,0.1599736165518851
2014-01-13 09:00:00,0.1437990133549756
2014-01-13 09:30:00,0.1310911167143382
2014-01-13 10:00:00,0.1250177133767876
2014-01-13 10:30:00,0.1271575176040158
2014-01-13 11:00:00,0.1371753750469661
2014-01-13 11:30:00,0.152966992978125
2014-01-13 12:00:00,0.1712325415365481
2014-01-13 12:30:00,0.1883299910025236
2014-01-13 13:00:00,0.2011892077545612
2014-01-13 13:30:00,0.2080546382477809
2014-01-13 14:00:00,0.2088710488183201
2014-01-13 14:30:00,0.2052208054714573
2014-01-13 15:00:00,0.1998378013520136
2014-01-13 15:30:00,0.1958318445649353
2014-01-13 16:00:00,0.1958298802863755
2014-01-13 16:30:00,0.2012583275878674
2014-01-13 17:00:00,0.2119500719123012
2014-01-13 17:30:00,0.2261717345584315
2014-01-13 18:00:00,0.2410554998165182
2014-01-13 18:30:00,0.253314669556726
2014-01-13 19:00:00,0.2600508586755926
2014-01-13 19:30:00,0.2594416234513954
2014-01-13 20:00:00,0.2511344956341326
2014-01-13 20:30:00,0.2362559697021406
2014-01-13 21:00:00,0.2170490520558542
2014-01-13 21:30:00,0.1962518929776723
2014-01-13 22:00:00,0.1763961796839434
2014-01-13 22:30:00,0.159219954277011
2014-01-13 23:00:00,0.1453517365718438
2014-01-13 23:30:00,0.1343423709771535
2014-01-14 00:00:00,0.1250205487194102
2014-01-14 00:30:00,0.1160554909701887
2014-01-14 01:00:00,0.1065514935823106
2014-01-14 01:30:00,0.0964902586100123
2014-01-14 02:00:00,0.0868806813796452
2014-01-14 02:30:00,0.0795600107468745
2014-01-14 03:00:00,0.0766917703411099
2014-01-14 03:30:00,0.0800963001973321
2014-01-14 04:00:00,0.0906038011789496
2014-01-14 04:30:00,0.1076216491660273
2014-01-14 05:00:00,0.1290559389942989
2014-01-14 05:30:00,0.1516348692206512
2014-01-14 06:00:00,0.1715731199264433
2014-01-14 06:30:00,0.1854210180206608
2014-01-14 07:00:00,0.1908861663620916
2014-01-14 07:30:00,0.1874143088552303
2014-01-14 08:00:00,0.1763719063414653
2014-01-14 08:30:00,0.1607714779417316
2014-01-14 09:00:00,0.1445968747455381
2014-01-14 09:30:00,0.1318889781045644
2014-01-14 10:00:00,0.1258155747672101
2014-01-14 10:30:00,0.1279553789949629
2014-01-14 11:00:00,0.1379732364373981
2014-01-14 11:30:00,0.1537648543685717
2014-01-14 12:00:00,0.1720304029280072
2014-01-14 12:30:00,0.1891278523929868
2014-01-14 13:00:00,0.201987069145049
2014-01-14 13:30:00,0.2088524996385705
2014-01-14 14:00:00,0.20966891020883
2014-01-14 14:30:00,0.206018666861768
2014-01-14 15:00:00,0.2006356627430664
2014-01-14 15:30:00,0.196629705955219
2014-01-14 16:00:00,0.1966277416768181
2014-01-14 16:30:00,0.2020561889793964
2014-01-14 17:00:00,0.2127479333031819
2014-01-14 17:30:00,0.2269695959478593
2014-01-14 18:00:00,0.2418533612076289
2014-01-14 18:30:00,0.2541125309472629
2014-01-14 19:00:00,0.2608487200659478
2014-01-14 19:30:00,0.2602394848421017
2014-01-14 20:00:00,0.2519323570235972
2014-01-14 20:30:00,0.2370538310949875
2014-01-14 21:00:00,0.2178469134480672
2014-01-14 21:30:00,0.1970497543676606
2014-01-14 22:00:00,0.1771940410758629
2014-01-14 22:30:00,0.1600178156688374
2014-01-14 23:00:00,0.1461495979625956
2014-01-14 23:30:00,0.1351402323675543
2014-01-15 00:00:00,0.1258184101097164
2014-01-15 00:30:00,0.1168533523615152
2014-01-15 01:00:00,0.1073493549736934
2014-01-15 01:30:00,0.0972881200011728
2014-01-15 02:00:00,0.087678542770946
2014-01-15 02:30:00,0.0803578721379113
2014-01-15 03:00:00,0.0774896317325384
2014-01-15 03:30:00,0.080894161588387
2014-01-15 04:00:00,0.0914016625702681
2014-01-15 04:30:00,0.1084195105550949
2014-01-15 05:00:00,0.1298538003837361
2014-01-15 05:30:00,0.1524327306120381
2014-01-15 06:00:00,0.1723709813177402
2014-01-15 06:30:00,0.1862188794099658
2014-01-15 07:00:00,0.1916840277533457
2014-01-15 07:30:00,0.1882121702453407
2014-01-15 08:00:00,0.1771697677331666
2014-01-15 08:30:00,0.1615693393324457
2014-01-15 09:00:00,0.1453947361355015
2014-01-15 09:30:00,0.1326868394950302
2014-01-15 10:00:00,0.1266134361577893
2014-01-15 10:30:00,0.128753240385381
2014-01-15 11:00:00,0.1387710978286508
2014-01-15 11:30:00,0.1545627157600059
2014-01-15 12:00:00,0.1728282643184623
2014-01-15 12:30:00,0.1899257137843175
2014-01-15 13:00:00,0.2027849305361359
2014-01-15 13:30:00,0.2096503610291207
2014-01-15 14:00:00,0.2104667715993399
2014-01-15 14:30:00,0.2068165282526075
2014-01-15 15:00:00,0.2014335241332986
2014-01-15 15:30:00,0.1974275673464902
2014-01-15 16:00:00,0.1974256030682646
2014-01-15 16:30:00,0.2028540503700578
2014-01-15 17:00:00,0.2135457946946617
2014-01-15 17:30:00,0.2277674573389032
2014-01-15 18:00:00,0.242651222598583
2014-01-15 18:30:00,0.2549103923383287
2014-01-15 19:00:00,0.2616465814568679
2014-01-15 19:30:00,0.2610373462318205
2014-01-15 20:00:00,0.2527302184140658
2014-01-15 20:30:00,0.2378516924852385
2014-01-15 21:00:00,0.2186447748381531
2014-01-15 21:30:00,0.1978476157574095
2014-01-15 22:00:00,0.1779919024659738
2014-01-15 22:30:00,0.1608156770588034
2014-01-15 23:00:00,0.1469474593534157
2014-01-15 23:30:00,0.1359380937585768
2014-01-16 00:00:00,0.12661627149978
2014-01-16 00:30:00,0.1176512137516061
2014-01-16 01:00:00,0.1081472163638277
2014-01-16 01:30:00,0.0980859813916294
2014-01-16 02:00:00,0.0884764041613036
2014-01-16 02:30:00,0.0811557335284727
2014-01-16 03:00:00,0.0782874931225319
2014-01-16 03:30:00,0.0816920229794694
2014-01-16 04:00:00,0.0921995239597822
2014-01-16 04:30:00,0.1092173719465665
2014-01-16 05:00:00,0.1306516617746377
2014-01-16 05:30:00,0.1532305920009333
2014-01-16 06:00:00,0.1731688427068309
2014-01-16 06:30:00,0.1870167408012959
2014-01-16 07:00:00,0.1924818891430624
2014-01-16 07:30:00,0.189010031636549
2014-01-16 08:00:00,0.1779676291230663
2014-01-16 08:30:00,0.1623672007234874
2014-01-16 09:00:00,0.146192597527292
2014-01-16 09:30:00,0.1334847008861687
2014-01-16 10:00:00,0.1274112975487184
2014-01-16 10:30:00,0.1295511017760268
2014-01-16 11:00:00,0.1395689592182127
2014-01-16 11:30:00,0.1553605771492343
2014-01-16 12:00:00,0.1736261257086451
2014-01-16 12:30:00,0.1907235751737211
2014-01-16 13:00:00,0.2035827919259611
2014-01-16 13:30:00,0.21044822241968
2014-01-16 14:00:00,0.2112646329900908
2014-01-16 14:30:00,0.2076143896429182
2014-01-16 15:00:00,0.2022313855243159
2014-01-16 15:30:00,0.1982254287362976
2014-01-16 16:00:00,0.1982234644587072
2014-01-16 16:30:00,0.2036519117615867
2014-01-16 17:00:00,0.2143436560836651
2014-01-16 17:30:00,0.2285653187301865
2014-01-16 18:00:00,0.2434490839896937
2014-01-16 18:30:00,0.2557082537288656
2014-01-16 19:00:00,0.2624444428469673
2014-01-16 19:30:00,0.2618352076225267
2014-01-16 20:00:00,0.2535280798035305
2014-01-16 20:30:00,0.2386495538746219
2014-01-16 21:00:00,0.2194426362276398
2014-01-16 21:30:00,0.1986454771473977
2014-01-16 22:00:00,0.1787897638559281
2014-01-16 22:30:00,0.1616135384492982
2014-01-16 23:00:00,0.1477453207434152
2014-01-16 23:30:00,0.1367359551486117
2014-01-17 00:00:00,0.1274141328908475
2014-01-17 00:30:00,0.1184490751416969
2014-01-17 01:00:00,0.1089450777545612
2014-01-17 01:30:00,0.0988838427818465
2014-01-17 02:00:00,0.0892742655515047
2014-01-17 02:30:00,0.0819535949185052
2014-01-17 03:00:00,0.0790853545133461
2014-01-17 03:30:00,0.0824898843695644
2014-01-17 04:00:00,0.0929973853511007
2014-01-17 04:30:00,0.1100152333371705
2014-01-17 05:00:00,0.1314495231661385
2014-01-17 05:30:00,0.1540284533923202
2014-01-17 06:00:00,0.1739667040981277
2014-01-17 06:30:00,0.1878146021920972
2014-01-17 07:00:00,0.1932797505334958
2014-01-17 07:30:00,0.1898078930266594
2014-01-17 08:00:00,0.1787654905139698
2014-01-17 08:30:00,0.1631650621142015
2014-01-17 09:00:00,0.1469904589172555
2014-01-17 09:30:00,0.1342825622766345
2014-01-17 10:00:00,0.1282091589391409
2014-01-17 10:30:00,0.1303489631669739
2014-01-17 11:00:00,0.1403668206094653
2014-01-17 11:30:00,0.1561584385406685
2014-01-17 12:00:00,0.1744239870991002
2014-01-17 12:30:00,0.1915214365650519
2014-01-17 13:00:00,0.204380653317048
2014-01-17 13:30:00,0.2112460838102301
2014-01-17 14:00:00,0.2120624943806006
2014-01-17 14:30:00,0.2084122510339223
2014-01-17 15:00:00,0.2030292469145481
2014-01-17 15:30:00,0.1990232901275689
2014-01-17 16:00:00,0.1990213258491134
2014-01-17 16:30:00,0.2044497731506848
2014-01-17 17:00:00,0.2151415174751449
2014-01-17 17:30:00,0.2293631801193748
2014-01-17 18:00:00,0.2442469453791982
2014-01-17 18:30:00,0.2565061151192282
2014-01-17 19:00:00,0.2632423042381432
2014-01-17 19:30:00,0.2626330690134915
2014-01-17 20:00:00,0.2543259411960759
2014-01-17 20:30:00,0.2394474152674687
2014-01-17 21:00:00,0.2202404976204519
2014-01-17 21:30:00,0.199443338539629
2014-01-17 22:00:00,0.1795876252480043
2014-01-17 22:30:00,0.1624113998405957
2014-01-17 23:00:00,0.1485431821349876
2014-01-17 23:30:00,0.13753381654
2014-01-18 00:00:00,0.1282119942811538
2014-01-18 00:30:00,0.1192469365330234
2014-01-18 01:00:00,0.1097429391446956
2014-01-18 01:30:00,0.0996817041732464
2014-01-18 02:00:00,0.0900721269429621
2014-01-18 02:30:00,0.0827514563090666
2014-01-18 03:00:00,0.0798832159033396
2014-01-18 03:30:00,0.0832877457606193
2014-01-18 04:00:00,0.0937952467414153
2014-01-18 04:30:00,0.1108130947286422
2014-01-18 05:00:00,0.1322473845570401
2014-01-18 05:30:00,0.1548263147834676
2014-01-18 06:00:00,0.174764565489268
2014-01-18 06:30:00,0.1886124635834273
2014-01-18 07:00:00,0.1940776119247499
2014-01-18 07:30:00,0.1906057544177573
2014-01-18 08:00:00,0.1795633519038694
2014-01-18 08:30:00,0.163962923504048
2014-01-18 09:00:00,0.147788320307818
2014-01-18 09:30:00,0.1350804236668608
2014-01-18 10:00:00,0.1290070203297201
2014-01-18 10:30:00,0.131146824557392
2014-01-18 11:00:00,0.141164682000718
2014-01-18 11:30:00,0.1569562999311152
2014-01-18 12:00:00,0.1752218484905593
2014-01-18 12:30:00,0.1923192979555151
2014-01-18 13:00:00,0.2051785147075358
2014-01-18 13:30:00,0.2120439452010198
2014-01-18 14:00:00,0.2128603557712672
2014-01-18 14:30:00,0.209210112424233
2014-01-18 15:00:00,0.2038271083056009
2014-01-18 15:30:00,0.1998211515178526
2014-01-18 16:00:00,0.199819187239556
2014-01-18 16:30:00,0.2052476345422137
2014-01-18 17:00:00,0.2159393788660256
2014-01-18 17:30:00,0.2301610415104187
2014-01-18 18:00:00,0.245044806770309
2014-01-18 18:30:00,0.2573039765097651
2014-01-18 19:00:00,0.2640401656282426
2014-01-18 19:30:00,0.2634309304041977
2014-01-18 20:00:00,0.2551238025855405
2014-01-18 20:30:00,0.2402452766568521
2014-01-18 21:00:00,0.2210383590105378
2014-01-18 21:30:00,0.2002411999296173
2014-01-18 22:00:00,0.1803854866379586
2014-01-18 22:30:00,0.1632092612310905
2014-01-18 23:00:00,0.1493410435249871
2014-01-18 23:30:00,0.1383316779300349
2014-01-19 00:00:00,0.1290098556722213
2014-01-19 00:30:00,0.1200447979231142
2014-01-19 01:00:00,0.1105408005360784
2014-01-19 01:30:00,0.1004795655634635
2014-01-19 02:00:00,0.0908699883331631
2014-01-19 02:30:00,0.0835493177001034
2014-01-19 03:00:00,0.0806810772947681
2014-01-19 03:30:00,0.0840856071507143
2014-01-19 04:00:00,0.0945931081319334
2014-01-19 04:30:00,0.1116109561177098
2014-01-19 05:00:00,0.1330452459464773
2014-01-19 05:30:00,0.1556241761726023
2014-01-19 06:00:00,0.1755624268785153
2014-01-19 06:30:00,0.1894103249727323
2014-01-19 07:00:00,0.1948754733144665
2014-01-19 07:30:00,0.1914036158079782
2014-01-19 08:00:00,0.1803612132955707
2014-01-19 08:30:00,0.1647607848959573
2014-01-19 09:00:00,0.1485861816990094
2014-01-19 09:30:00,0.1358782850582388
2014-01-19 10:00:00,0.1298048817201426
2014-01-19 10:30:00,0.1319446859480379
2014-01-19 11:00:00,0.1419625433902799
2014-01-19 11:30:00,0.1577541613225494
2014-01-19 12:00:00,0.1760197098797382
2014-01-19 12:30:00,0.1931171593457863
2014-01-19 13:00:00,0.2059763760986227
2014-01-19 13:30:00,0.2128418065915699
2014-01-19 14:00:00,0.2136582171618614
2014-01-19 14:30:00,0.2100079738150725
2014-01-19 15:00:00,0.2046249696958331
2014-01-19 15:30:00,0.2006190129091238
2014-01-19 16:00:00,0.2006170486310025
2014-01-19 16:30:00,0.2060454959328751
2014-01-19 17:00:00,0.2167372402575054
2014-01-19 17:30:00,0.230958902901702
2014-01-19 18:00:00,0.2458426681614197
2014-01-19 18:30:00,0.2581018379008308
2014-01-19 19:00:00,0.2648380270191627
2014-01-19 19:30:00,0.2642287917939165
2014-01-19 20:00:00,0.2559216639760092
2014-01-19 20:30:00,0.2410431380471031
2014-01-19 21:00:00,0.2218362204000245
2014-01-19 21:30:00,0.2010390613196056
2014-01-19 22:00:00,0.1811833480280695
2014-01-19 22:30:00,0.1640071226210564
2014-01-19 23:00:00,0.1501389049158072
2014-01-19 23:30:00,0.1391295393210574
2014-01-20 00:00:00,0.1298077170622849
2014-01-20 00:30:00,0.1208426593140727
2014-01-20 01:00:00,0.1113386619262127
2014-01-20 01:30:00,0.10127742695392
2014-01-20 02:00:00,0.0916678497235208
2014-01-20 02:30:00,0.0843471790906648
2014-01-20 03:00:00,0.0814789386847616
2014-01-20 03:30:00,0.0848834685417967
2014-01-20 04:00:00,0.0953909695232519
2014-01-20 04:30:00,0.1124088175091814
2014-01-20 05:00:00,0.1338431073373789
2014-01-20 05:30:00,0.1564220375637497
2014-01-20 06:00:00,0.1763602882696555
2014-01-20 06:30:00,0.1902081863640625
2014-01-20 07:00:00,0.1956733347057206
2014-01-20 07:30:00,0.1922014771980886
2014-01-20 08:00:00,0.1811590746854703
2014-01-20 08:30:00,0.1655586462858038
2014-01-20 09:00:00,0.1493840430895719
2014-01-20 09:30:00,0.136676146448465
2014-01-20 10:00:00,0.1306027431110717
2014-01-20 10:30:00,0.132742547338456
2014-01-20 11:00:00,0.1427604047815326
2014-01-20 11:30:00,0.1585520227117778
2014-01-20 12:00:00,0.1768175712711973
2014-01-20 12:30:00,0.1939150207362495
2014-01-20 13:00:00,0.2067742374884479
2014-01-20 13:30:00,0.2136396679821293
2014-01-20 14:00:00,0.214456078552528
2014-01-20 14:30:00,0.2108058352055478
2014-01-20 15:00:00,0.2054228310868504
2014-01-20 15:30:00,0.2014168742989312
2014-01-20 16:00:00,0.2014149100204047
2014-01-20 16:30:00,0.2068433573228406
2014-01-20 17:00:00,0.2175351016465089
2014-01-20 17:30:00,0.2317567642908903
2014-01-20 18:00:00,0.2466405295509242
2014-01-20 18:30:00,0.2588996992906646
2014-01-20 19:00:00,0.2656358884095179
2014-01-20 19:30:00,0.2650266531858687
2014-01-20 20:00:00,0.2567195253675506
2014-01-20 20:30:00,0.2418409994364864
2014-01-20 21:00:00,0.2226340817928366
2014-01-20 21:30:00,0.2018369227118369
2014-01-20 22:00:00,0.1819812094180238
2014-01-20 22:30:00,0.1648049840115513
2014-01-20 23:00:00,0.150936766306559
2014-01-20 23:30:00,0.1399274007110924
2014-01-21 00:00:00,0.1306055784533524
2014-01-21 00:30:00,0.1216405207045316
2014-01-21 01:00:00,0.1121365233169462
2014-01-21 01:30:00,0.1020752883441371
2014-01-21 02:00:00,0.0924657111137218
2014-01-21 02:30:00,0.0851450404806973
2014-01-21 03:00:00,0.0822768000755758
2014-01-21 03:30:00,0.0856813299318917
2014-01-21 04:00:00,0.0961888309135665
2014-01-21 04:30:00,0.113206678900653
2014-01-21 05:00:00,0.1346409687288796
2014-01-21 05:30:00,0.1572198989551366
2014-01-21 06:00:00,0.1771581496609524
2014-01-21 06:30:00,0.1910060477548637
