,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
10,2014-01-01 05:00:00,0.17162027236372146,-0.03765543456136191,0.15970873244445868,0.17162027236372146,0.17162027236372146,-0.11270521526508775,-0.11270521526508775,-0.11270521526508775,-0.11270521526508775,-0.11270521526508775,-0.11270521526508775,0.0,0.0,0.0,0.058915057098633705
11,2014-01-01 05:30:00,0.1716967985172916,-0.043386287676813816,0.1481241673875767,0.1716967985172916,0.1716967985172916,-0.11460126952342076,-0.11460126952342076,-0.11460126952342076,-0.11460126952342076,-0.11460126952342076,-0.11460126952342076,0.0,0.0,0.0,0.05709552899387085
12,2014-01-01 06:00:00,0.17177332466762738,-0.040800310541641426,0.15319838045300496,0.17177332466762738,0.17177332466762738,-0.11399247213322665,-0.11399247213322665,-0.11399247213322665,-0.11399247213322665,-0.11399247213322665,-0.11399247213322665,0.0,0.0,0.0,0.057780852534400726
13,2014-01-01 06:30:00,0.17184985081796314,-0.03222699905135432,0.1585115273589486,0.17184985081796314,0.17184985081796314,-0.11065961792233972,-0.11065961792233972,-0.11065961792233972,-0.11065961792233972,-0.11065961792233972,-0.11065961792233972,0.0,0.0,0.0,0.06119023289562342
14,2014-01-01 07:00:00,0.17192637696829888,-0.03145247129168902,0.16219504745193988,0.17192637696829888,0.17192637696829888,-0.10449064969628322,-0.10449064969628322,-0.10449064969628322,-0.10449064969628322,-0.10449064969628322,-0.10449064969628322,0.0,0.0,0.0,0.06743572727201566
15,2014-01-01 07:30:00,0.17200290311863467,-0.01954961774587111,0.1671776415422993,0.17200290311863467,0.17200290311863467,-0.09531807681245408,-0.09531807681245408,-0.09531807681245408,-0.09531807681245408,-0.09531807681245408,-0.09531807681245408,0.0,0.0,0.0,0.07668482630618059
16,2014-01-01 08:00:00,0.1720794292689704,-0.0039314690582717615,0.18748760680093965,0.1720794292689704,0.1720794292689704,-0.08286675126080516,-0.08286675126080516,-0.08286675126080516,-0.08286675126080516,-0.08286675126080516,-0.08286675126080516,0.0,0.0,0.0,0.08921267800816525
17,2014-01-01 08:30:00,0.1721559554193062,0.008686429799383241,0.1962151458046748,0.1721559554193062,0.1721559554193062,-0.06684661541722538,-0.06684661541722538,-0.06684661541722538,-0.06684661541722538,-0.06684661541722538,-0.06684661541722538,0.0,0.0,0.0,0.10530934000208082
18,2014-01-01 09:00:00,0.17223248156964194,0.030905615025133934,0.22678856020706742,0.17223248156964194,0.17223248156964194,-0.047167081741879675,-0.047167081741879675,-0.047167081741879675,-0.047167081741879675,-0.047167081741879675,-0.047167081741879675,0.0,0.0,0.0,0.12506539982776227
19,2014-01-01 09:30:00,0.17230900771997773,0.04333840840268716,0.24931565051077942,0.17230900771997773,0.17230900771997773,-0.024197861533163133,-0.024197861533163133,-0.024197861533163133,-0.024197861533163133,-0.024197861533163133,-0.024197861533163133,0.0,0.0,0.0,0.1481111461868146
20,2014-01-01 10:00:00,0.17238553387031347,0.07477277689150788,0.26781580057268034,0.17238553387031347,0.17238553387031347,0.0010277142272228955,0.0010277142272228955,0.0010277142272228955,0.0010277142272228955,0.0010277142272228955,0.0010277142272228955,0.0,0.0,0.0,0.17341324809753636
21,2014-01-01 10:30:00,0.17246206002064923,0.09346942546136303,0.2979364977585539,0.17246206002064923,0.17246206002064923,0.02676623491397385,0.02676623491397385,0.02676623491397385,0.02676623491397385,0.02676623491397385,0.02676623491397385,0.0,0.0,0.0,0.19922829493462307
22,2014-01-01 11:00:00,0.1725385861767101,0.125447662599905,0.31853491184269694,0.1725385861767101,0.1725385861767101,0.050735488119098726,0.050735488119098726,0.050735488119098726,0.050735488119098726,0.050735488119098726,0.050735488119098726,0.0,0.0,0.0,0.22327407429580884
23,2014-01-01 11:30:00,0.17261511233277096,0.1419908784601849,0.338708932123162,0.17261511233277096,0.17261511233277096,0.07050172769877003,0.07050172769877003,0.07050172769877003,0.07050172769877003,0.07050172769877003,0.07050172769877003,0.0,0.0,0.0,0.243116840031541
24,2014-01-01 12:00:00,0.17269163848883184,0.1560259635699225,0.35034220583500053,0.17269163848883184,0.17269163848883184,0.08401183815374373,0.08401183815374373,0.08401183815374373,0.08401183815374373,0.08401183815374373,0.08401183815374373,0.0,0.0,0.0,0.2567034766425756
25,2014-01-01 12:30:00,0.17276816464489272,0.16211188114509378,0.36152788778189837,0.17276816464489272,0.17276816464489272,0.09014359775657207,0.09014359775657207,0.09014359775657207,0.09014359775657207,0.09014359775657207,0.09014359775657207,0.0,0.0,0.0,0.2629117624014648
26,2014-01-01 13:00:00,0.1728446908009536,0.16593889058816827,0.35400068654801986,0.1728446908009536,0.1728446908009536,0.08912275190611471,0.08912275190611471,0.08912275190611471,0.08912275190611471,0.08912275190611471,0.08912275190611471,0.0,0.0,0.0,0.2619674427070683
27,2014-01-01 13:30:00,0.17292121695701446,0.15953045400035173,0.35550855601115916,0.17292121695701446,0.17292121695701446,0.08267199058181335,0.08267199058181335,0.08267199058181335,0.08267199058181335,0.08267199058181335,0.08267199058181335,0.0,0.0,0.0,0.2555932075388278
28,2014-01-01 14:00:00,0.1729977431130753,0.14829499536659765,0.337532305035557,0.1729977431130753,0.1729977431130753,0.07381286307885966,0.07381286307885966,0.07381286307885966,0.07381286307885966,0.07381286307885966,0.07381286307885966,0.0,0.0,0.0,0.24681060619193496
29,2014-01-01 14:30:00,0.1730742692691362,0.1442466566258335,0.34012696152750793,0.1730742692691362,0.1730742692691362,0.06632474077372186,0.06632474077372186,0.06632474077372186,0.06632474077372186,0.06632474077372186,0.06632474077372186,0.0,0.0,0.0,0.23939901004285805
30,2014-01-01 15:00:00,0.17315079542519707,0.14404359929689314,0.3315006653516065,0.17315079542519707,0.17315079542519707,0.06395455940240002,0.06395455940240002,0.06395455940240002,0.06395455940240002,0.06395455940240002,0.06395455940240002,0.0,0.0,0.0,0.2371053548275971
31,2014-01-01 15:30:00,0.17322732158125795,0.14152141755935393,0.34465008212164416,0.17322732158125795,0.17322732158125795,0.06954371802150607,0.06954371802150607,0.06954371802150607,0.06954371802150607,0.06954371802150607,0.06954371802150607,0.0,0.0,0.0,0.24277103960276403
32,2014-01-01 16:00:00,0.1733038477373188,0.1578395596471139,0.3601694843990866,0.1733038477373188,0.1733038477373188,0.08427395691031618,0.08427395691031618,0.08427395691031618,0.08427395691031618,0.08427395691031618,0.08427395691031618,0.0,0.0,0.0,0.25757780464763497
33,2014-01-01 16:30:00,0.1733803738881201,0.1865337502818276,0.37637784272971625,0.1733803738881201,0.1733803738881201,0.10722087261332383,0.10722087261332383,0.10722087261332383,0.10722087261332383,0.10722087261332383,0.10722087261332383,0.0,0.0,0.0,0.2806012465014439
34,2014-01-01 17:00:00,0.17345690003892142,0.21480494632751654,0.41020299857701104,0.17345690003892142,0.17345690003892142,0.13534270401393522,0.13534270401393522,0.13534270401393522,0.13534270401393522,0.13534270401393522,0.13534270401393522,0.0,0.0,0.0,0.30879960405285667
35,2014-01-01 17:30:00,0.1735334261897227,0.24172725795016137,0.43979317664934664,0.1735334261897227,0.1735334261897227,0.1639362609978012,0.1639362609978012,0.1639362609978012,0.1639362609978012,0.1639362609978012,0.1639362609978012,0.0,0.0,0.0,0.3374696871875239
36,2014-01-01 18:00:00,0.173609952340524,0.25167970458946853,0.467805364686357,0.173609952340524,0.173609952340524,0.18748383508269717,0.18748383508269717,0.18748383508269717,0.18748383508269717,0.18748383508269717,0.18748383508269717,0.0,0.0,0.0,0.3610937874232212
37,2014-01-01 18:30:00,0.17368647849132532,0.2733997063933005,0.46680206127291085,0.17368647849132532,0.17368647849132532,0.2007209084503666,0.2007209084503666,0.2007209084503666,0.2007209084503666,0.2007209084503666,0.2007209084503666,0.0,0.0,0.0,0.37440738694169196
38,2014-01-01 19:00:00,0.17376300464212663,0.2708747999217844,0.4647190988327364,0.17376300464212663,0.17376300464212663,0.19969792244299878,0.19969792244299878,0.19969792244299878,0.19969792244299878,0.19969792244299878,0.19969792244299878,0.0,0.0,0.0,0.3734609270851254
39,2014-01-01 19:30:00,0.17383953079292794,0.2611891870013653,0.4586226495284562,0.17383953079292794,0.17383953079292794,0.18260489918735712,0.18260489918735712,0.18260489918735712,0.18260489918735712,0.18260489918735712,0.18260489918735712,0.0,0.0,0.0,0.356444429980285
40,2014-01-01 20:00:00,0.17391605694372925,0.22467032695115355,0.42236429807859843,0.17391605694372925,0.17391605694372925,0.15017728643502098,0.15017728643502098,0.15017728643502098,0.15017728643502098,0.15017728643502098,0.15017728643502098,0.0,0.0,0.0,0.32409334337875023
41,2014-01-01 20:30:00,0.17399258309453056,0.1796950837147114,0.37697738997401375,0.17399258309453056,0.17399258309453056,0.1055936763310995,0.1055936763310995,0.1055936763310995,0.1055936763310995,0.1055936763310995,0.1055936763310995,0.0,0.0,0.0,0.2795862594256301
42,2014-01-01 21:00:00,0.17406910924533184,0.13217849931455908,0.3225868754086139,0.17406910924533184,0.17406910924533184,0.05388915333203708,0.05388915333203708,0.05388915333203708,0.05388915333203708,0.05388915333203708,0.05388915333203708,0.0,0.0,0.0,0.22795826257736893
43,2014-01-01 21:30:00,0.17414563539613315,0.08284992598072374,0.27007054346228804,0.17414563539613315,0.17414563539613315,0.0010149746996099712,0.0010149746996099712,0.0010149746996099712,0.0010149746996099712,0.0010149746996099712,0.0010149746996099712,0.0,0.0,0.0,0.17516061009574313
44,2014-01-01 22:00:00,0.17422216154842282,0.03873908682008183,0.22457062002514747,0.17422216154842282,0.17422216154842282,-0.04724926681571101,-0.04724926681571101,-0.04724926681571101,-0.04724926681571101,-0.04724926681571101,-0.04724926681571101,0.0,0.0,0.0,0.1269728947327118
45,2014-01-01 22:30:00,0.1742986877007125,-0.008819146940247043,0.17561990504986302,0.1742986877007125,0.1742986877007125,-0.08629831654492656,-0.08629831654492656,-0.08629831654492656,-0.08629831654492656,-0.08629831654492656,-0.08629831654492656,0.0,0.0,0.0,0.08800037115578593
46,2014-01-01 23:00:00,0.17437521385300217,-0.03943241690143051,0.15776236107246105,0.17437521385300217,0.17437521385300217,-0.11341370167857098,-0.11341370167857098,-0.11341370167857098,-0.11341370167857098,-0.11341370167857098,-0.11341370167857098,0.0,0.0,0.0,0.06096151217443119
47,2014-01-01 23:30:00,0.17445174000529182,-0.044253637154752695,0.1439369678875211,0.17445174000529182,0.17445174000529182,-0.1280545711866956,-0.1280545711866956,-0.1280545711866956,-0.1280545711866956,-0.1280545711866956,-0.1280545711866956,0.0,0.0,0.0,0.04639716881859621
48,2014-01-02 00:00:00,0.1745282661575815,-0.0482359439545042,0.14293337924952,0.1745282661575815,0.1745282661575815,-0.13169621350896726,-0.13169621350896726,-0.13169621350896726,-0.13169621350896726,-0.13169621350896726,-0.13169621350896726,0.0,0.0,0.0,0.04283205264861423
49,2014-01-02 00:30:00,0.17460479230987117,-0.04593202028232198,0.14546303146975054,0.17460479230987117,0.17460479230987117,-0.12728802256174768,-0.12728802256174768,-0.12728802256174768,-0.12728802256174768,-0.12728802256174768,-0.12728802256174768,0.0,0.0,0.0,0.04731676974812349
50,2014-01-02 01:00:00,0.17468131846216084,-0.03828827468931008,0.14974524206133075,0.17468131846216084,0.17468131846216084,-0.11848231224352777,-0.11848231224352777,-0.11848231224352777,-0.11848231224352777,-0.11848231224352777,-0.11848231224352777,0.0,0.0,0.0,0.056199006218633066
51,2014-01-02 01:30:00,0.1747578446144505,-0.034936124110173515,0.1701620857182545,0.1747578446144505,0.1747578446144505,-0.10882409522070101,-0.10882409522070101,-0.10882409522070101,-0.10882409522070101,-0.10882409522070101,-0.10882409522070101,0.0,0.0,0.0,0.0659337493937495
52,2014-01-02 02:00:00,0.17483437076674016,-0.024870674205814555,0.17252593860310303,0.17483437076674016,0.17483437076674016,-0.10108267343820453,-0.10108267343820453,-0.10108267343820453,-0.10108267343820453,-0.10108267343820453,-0.10108267343820453,0.0,0.0,0.0,0.07375169732853563
53,2014-01-02 02:30:00,0.17491089691902983,-0.018598796428488648,0.1751358285235866,0.17491089691902983,0.17491089691902983,-0.09685394966910592,-0.09685394966910592,-0.09685394966910592,-0.09685394966910592,-0.09685394966910592,-0.09685394966910592,0.0,0.0,0.0,0.07805694724992392
54,2014-01-02 03:00:00,0.1749874230713195,-0.026624975827208505,0.1716721727020747,0.1749874230713195,0.1749874230713195,-0.09648361858774711,-0.09648361858774711,-0.09648361858774711,-0.09648361858774711,-0.09648361858774711,-0.09648361858774711,0.0,0.0,0.0,0.0785038044835724
55,2014-01-02 03:30:00,0.17506394922648622,-0.025174865265541708,0.1756644063416419,0.17506394922648622,0.17506394922648622,-0.09927769690674482,-0.09927769690674482,-0.09927769690674482,-0.09927769690674482,-0.09927769690674482,-0.09927769690674482,0.0,0.0,0.0,0.0757862523197414
56,2014-01-02 04:00:00,0.1751404753816529,-0.020411372955994947,0.1637153839621733,0.1751404753816529,0.1751404753816529,-0.10390011672957661,-0.10390011672957661,-0.10390011672957661,-0.10390011672957661,-0.10390011672957661,-0.10390011672957661,0.0,0.0,0.0,0.07124035865207629
57,2014-01-02 04:30:00,0.1752170015368196,-0.031141264252906375,0.16341490130272263,0.1752170015368196,0.1752170015368196,-0.10882350871684401,-0.10882350871684401,-0.10882350871684401,-0.10882350871684401,-0.10882350871684401,-0.10882350871684401,0.0,0.0,0.0,0.06639349281997559
58,2014-01-02 05:00:00,0.1752935276919863,-0.038308762998058195,0.16119863289762446,0.1752935276919863,0.1752935276919863,-0.11270521526783908,-0.11270521526783908,-0.11270521526783908,-0.11270521526783908,-0.11270521526783908,-0.11270521526783908,0.0,0.0,0.0,0.06258831242414722
59,2014-01-02 05:30:00,0.17537005384715298,-0.03636229315113958,0.16952676445401704,0.17537005384715298,0.17537005384715298,-0.11460126952635064,-0.11460126952635064,-0.11460126952635064,-0.11460126952635064,-0.11460126952635064,-0.11460126952635064,0.0,0.0,0.0,0.06076878432080235
60,2014-01-02 06:00:00,0.17544658000231966,-0.03608243860280313,0.15725224339140106,0.17544658000231966,0.17544658000231966,-0.11399247213337937,-0.11399247213337937,-0.11399247213337937,-0.11399247213337937,-0.11399247213337937,-0.11399247213337937,0.0,0.0,0.0,0.06145410786894029
61,2014-01-02 06:30:00,0.1755231061574864,-0.03471506484328212,0.15279962726074245,0.1755231061574864,0.1755231061574864,-0.11065961792439671,-0.11065961792439671,-0.11065961792439671,-0.11065961792439671,-0.11065961792439671,-0.11065961792439671,0.0,0.0,0.0,0.06486348823308968
62,2014-01-02 07:00:00,0.17559963231265308,-0.024622108013369233,0.1654384885093394,0.17559963231265308,0.17559963231265308,-0.1044906496974692,-0.1044906496974692,-0.1044906496974692,-0.1044906496974692,-0.1044906496974692,-0.1044906496974692,0.0,0.0,0.0,0.07110898261518388
63,2014-01-02 07:30:00,0.17567615846781978,-0.012486049172164115,0.18113231696960674,0.17567615846781978,0.17567615846781978,-0.09531807681329688,-0.09531807681329688,-0.09531807681329688,-0.09531807681329688,-0.09531807681329688,-0.09531807681329688,0.0,0.0,0.0,0.0803580816545229
64,2014-01-02 08:00:00,0.17575268462298646,0.0011193422787081732,0.19069023548572225,0.17575268462298646,0.17575268462298646,-0.08286675126191706,-0.08286675126191706,-0.08286675126191706,-0.08286675126191706,-0.08286675126191706,-0.08286675126191706,0.0,0.0,0.0,0.0928859333610694
65,2014-01-02 08:30:00,0.17582921077581665,0.013554201259561178,0.20764286871523277,0.17582921077581665,0.17582921077581665,-0.0668466154186247,-0.0668466154186247,-0.0668466154186247,-0.0668466154186247,-0.0668466154186247,-0.0668466154186247,0.0,0.0,0.0,0.10898259535719194
66,2014-01-02 09:00:00,0.1759057369286468,0.023024432922211412,0.22326928241337912,0.1759057369286468,0.1759057369286468,-0.04716708174057178,-0.04716708174057178,-0.04716708174057178,-0.04716708174057178,-0.04716708174057178,-0.04716708174057178,0.0,0.0,0.0,0.12873865518807504
67,2014-01-02 09:30:00,0.17598226308147696,0.056929043787387244,0.24459858359352973,0.17598226308147696,0.17598226308147696,-0.02419786153506897,-0.02419786153506897,-0.02419786153506897,-0.02419786153506897,-0.02419786153506897,-0.02419786153506897,0.0,0.0,0.0,0.151784401546408
68,2014-01-02 10:00:00,0.17605878923430712,0.08238381274960381,0.27728924837092606,0.17605878923430712,0.17605878923430712,0.0010277142261750601,0.0010277142261750601,0.0010277142261750601,0.0010277142261750601,0.0010277142261750601,0.0010277142261750601,0.0,0.0,0.0,0.1770865034604822
69,2014-01-02 10:30:00,0.1761353153871373,0.10363093056090801,0.3024961629475355,0.1761353153871373,0.1761353153871373,0.026766234913681356,0.026766234913681356,0.026766234913681356,0.026766234913681356,0.026766234913681356,0.026766234913681356,0.0,0.0,0.0,0.20290155030081866
70,2014-01-02 11:00:00,0.17621184153996747,0.12847642082005858,0.3294759482252477,0.17621184153996747,0.17621184153996747,0.050735488117355045,0.050735488117355045,0.050735488117355045,0.050735488117355045,0.050735488117355045,0.050735488117355045,0.0,0.0,0.0,0.2269473296573225
71,2014-01-02 11:30:00,0.17628836769279765,0.1439108656947114,0.3436491738350926,0.17628836769279765,0.17628836769279765,0.0705017276991757,0.0705017276991757,0.0705017276991757,0.0705017276991757,0.0705017276991757,0.0705017276991757,0.0,0.0,0.0,0.24679009539197336
72,2014-01-02 12:00:00,0.1763648938456278,0.16520257418346407,0.35552689799676124,0.1763648938456278,0.1763648938456278,0.08401183815534129,0.08401183815534129,0.08401183815534129,0.08401183815534129,0.08401183815534129,0.08401183815534129,0.0,0.0,0.0,0.2603767320009691
73,2014-01-02 12:30:00,0.176441419998458,0.173749710410572,0.36314629105293517,0.176441419998458,0.176441419998458,0.09014359775385004,0.09014359775385004,0.09014359775385004,0.09014359775385004,0.09014359775385004,0.09014359775385004,0.0,0.0,0.0,0.26658501775230803
74,2014-01-02 13:00:00,0.17651794615128816,0.1656158422481753,0.36575932545897333,0.17651794615128816,0.17651794615128816,0.08912275190523188,0.08912275190523188,0.08912275190523188,0.08912275190523188,0.08912275190523188,0.08912275190523188,0.0,0.0,0.0,0.26564069805652
75,2014-01-02 13:30:00,0.17659447230411832,0.16815595755643,0.3596796636462088,0.17659447230411832,0.17659447230411832,0.0826719905837811,0.0826719905837811,0.0826719905837811,0.0826719905837811,0.0826719905837811,0.0826719905837811,0.0,0.0,0.0,0.2592664628878994
76,2014-01-02 14:00:00,0.1766709984554037,0.15256433047961937,0.34372245456867245,0.1766709984554037,0.1766709984554037,0.07381286307793773,0.07381286307793773,0.07381286307793773,0.07381286307793773,0.07381286307793773,0.07381286307793773,0.0,0.0,0.0,0.25048386153334146
77,2014-01-02 14:30:00,0.1767475246066891,0.1429864792797956,0.33551895835093665,0.1767475246066891,0.1767475246066891,0.06632474077480581,0.06632474077480581,0.06632474077480581,0.06632474077480581,0.06632474077480581,0.06632474077480581,0.0,0.0,0.0,0.2430722653814949
78,2014-01-02 15:00:00,0.17682405075797447,0.1351386230953903,0.3386257396104197,0.17682405075797447,0.17682405075797447,0.06395455940229419,0.06395455940229419,0.06395455940229419,0.06395455940229419,0.06395455940229419,0.06395455940229419,0.0,0.0,0.0,0.24077861016026866
79,2014-01-02 15:30:00,0.17690057690925987,0.15012121793909344,0.3425444418116272,0.17690057690925987,0.17690057690925987,0.06954371802138884,0.06954371802138884,0.06954371802138884,0.06954371802138884,0.06954371802138884,0.06954371802138884,0.0,0.0,0.0,0.2464442949306487
80,2014-01-02 16:00:00,0.17697710306054526,0.16584816024406157,0.35353107636799547,0.17697710306054526,0.17697710306054526,0.08427395690967363,0.08427395690967363,0.08427395690967363,0.08427395690967363,0.08427395690967363,0.08427395690967363,0.0,0.0,0.0,0.2612510599702189
81,2014-01-02 16:30:00,0.17705362921183065,0.18299550536059342,0.3786901085429745,0.17705362921183065,0.17705362921183065,0.10722087261481793,0.10722087261481793,0.10722087261481793,0.10722087261481793,0.10722087261481793,0.10722087261481793,0.0,0.0,0.0,0.2842745018266486
82,2014-01-02 17:00:00,0.17713015536311602,0.21929590127042972,0.40739310166687354,0.17713015536311602,0.17713015536311602,0.1353427040126552,0.1353427040126552,0.1353427040126552,0.1353427040126552,0.1353427040126552,0.1353427040126552,0.0,0.0,0.0,0.3124728593757712
83,2014-01-02 17:30:00,0.17720668151440142,0.2395776117312234,0.4404651648765399,0.17720668151440142,0.17720668151440142,0.16393626099644953,0.16393626099644953,0.16393626099644953,0.16393626099644953,0.16393626099644953,0.16393626099644953,0.0,0.0,0.0,0.341142942510851
84,2014-01-02 18:00:00,0.1772832076656868,0.2698903278449184,0.4605978356002711,0.1772832076656868,0.1772832076656868,0.18748383508395947,0.18748383508395947,0.18748383508395947,0.18748383508395947,0.18748383508395947,0.18748383508395947,0.0,0.0,0.0,0.3647670427496463
85,2014-01-02 18:30:00,0.1773597338169722,0.28517866059323604,0.47287121684459443,0.1773597338169722,0.1773597338169722,0.2007209084510052,0.2007209084510052,0.2007209084510052,0.2007209084510052,0.2007209084510052,0.2007209084510052,0.0,0.0,0.0,0.37808064226797744
86,2014-01-02 19:00:00,0.1774362599682576,0.2916178337482579,0.4727009983935367,0.1774362599682576,0.1774362599682576,0.1996979224428514,0.1996979224428514,0.1996979224428514,0.1996979224428514,0.1996979224428514,0.1996979224428514,0.0,0.0,0.0,0.37713418241110896
87,2014-01-02 19:30:00,0.17751278611796936,0.2604404864378224,0.4546630530508475,0.17751278611796936,0.17751278611796936,0.1826048991869828,0.1826048991869828,0.1826048991869828,0.1826048991869828,0.1826048991869828,0.1826048991869828,0.0,0.0,0.0,0.36011768530495214
88,2014-01-02 20:00:00,0.17758931226768113,0.23485132225136016,0.4272404116969896,0.17758931226768113,0.17758931226768113,0.15017728643330908,0.15017728643330908,0.15017728643330908,0.15017728643330908,0.15017728643330908,0.15017728643330908,0.0,0.0,0.0,0.32776659870099023
89,2014-01-02 20:30:00,0.17766583841739286,0.1829796418151871,0.37690762134493205,0.17766583841739286,0.17766583841739286,0.10559367632885366,0.10559367632885366,0.10559367632885366,0.10559367632885366,0.10559367632885366,0.10559367632885366,0.0,0.0,0.0,0.28325951474624655
90,2014-01-02 21:00:00,0.17774236456710463,0.13537985187448356,0.3240656976082715,0.17774236456710463,0.17774236456710463,0.05388915333252694,0.05388915333252694,0.05388915333252694,0.05388915333252694,0.05388915333252694,0.05388915333252694,0.0,0.0,0.0,0.23163151789963157
91,2014-01-02 21:30:00,0.17781889071681636,0.07844945208509164,0.2814165020417775,0.17781889071681636,0.17781889071681636,0.001014974697173792,0.001014974697173792,0.001014974697173792,0.001014974697173792,0.001014974697173792,0.001014974697173792,0.0,0.0,0.0,0.17883386541399016
92,2014-01-02 22:00:00,0.17789541686652813,0.03610488878883927,0.2324531182939324,0.17789541686652813,0.17789541686652813,-0.04724926681526928,-0.04724926681526928,-0.04724926681526928,-0.04724926681526928,-0.04724926681526928,-0.04724926681526928,0.0,0.0,0.0,0.13064615005125885
93,2014-01-02 22:30:00,0.1779719430162399,-0.005117206773065261,0.19104893429103786,0.1779719430162399,0.1779719430162399,-0.0862983165464435,-0.0862983165464435,-0.0862983165464435,-0.0862983165464435,-0.0862983165464435,-0.0862983165464435,0.0,0.0,0.0,0.09167362646979639
94,2014-01-02 23:00:00,0.17804846916595163,-0.03034722185279804,0.17179411148023915,0.17804846916595163,0.17804846916595163,-0.11341370167881261,-0.11341370167881261,-0.11341370167881261,-0.11341370167881261,-0.11341370167881261,-0.11341370167881261,0.0,0.0,0.0,0.06463476748713902
95,2014-01-02 23:30:00,0.1781249953156634,-0.046634920922937736,0.14237503456750308,0.1781249953156634,0.1781249953156634,-0.12805457118743277,-0.12805457118743277,-0.12805457118743277,-0.12805457118743277,-0.12805457118743277,-0.12805457118743277,0.0,0.0,0.0,0.05007042412823062
96,2014-01-03 00:00:00,0.17820152146537516,-0.05078596008189507,0.1416572164962067,0.17820152146537516,0.17820152146537516,-0.13169621350851163,-0.13169621350851163,-0.13169621350851163,-0.13169621350851163,-0.13169621350851163,-0.13169621350851163,0.0,0.0,0.0,0.04650530795686353
97,2014-01-03 00:30:00,0.17827804761836377,-0.04634031248872894,0.14220109498814684,0.17827804761836377,0.17827804761836377,-0.12728802256341115,-0.12728802256341115,-0.12728802256341115,-0.12728802256341115,-0.12728802256341115,-0.12728802256341115,0.0,0.0,0.0,0.05099002505495262
98,2014-01-03 01:00:00,0.1783545737713524,-0.03843910665918492,0.16062780480766703,0.1783545737713524,0.1783545737713524,-0.11848231224245999,-0.11848231224245999,-0.11848231224245999,-0.11848231224245999,-0.11848231224245999,-0.11848231224245999,0.0,0.0,0.0,0.0598722615288924
